pattern_code,name,name_ja,medium,sub_medium,genre,era,region,description,description_ja,structural_role,coordinate_json,typography_json,color_json,hierarchy_levels,visual_complexity,use_when,use_when_ja,avoid_when
BK-PRC-0153,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,jp,Pattern BK-PRC-0153,How-Toフローチャートパターン,dust_jacket,"{""trim_size_mm"": [105, 148], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u56db\u516d\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,3,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0154,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,us,Pattern BK-PRC-0154,How-Toフローチャートパターン,endpaper,"{""trim_size_mm"": [105, 148], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u65b0\u66f8\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,4,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0155,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,eu,Pattern BK-PRC-0155,How-Toフローチャートパターン,title_page,"{""trim_size_mm"": [128, 188], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u6587\u5eab\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,5,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0156,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,jp,Pattern BK-PRC-0156,How-Toフローチャートパターン,chapter_opener,"{""trim_size_mm"": [128, 188], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u56db\u516d\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,1,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0157,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,us,Pattern BK-PRC-0157,How-Toフローチャートパターン,body,"{""trim_size_mm"": [210, 297], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u65b0\u66f8\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,2,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0158,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,eu,Pattern BK-PRC-0158,How-Toフローチャートパターン,columnette,"{""trim_size_mm"": [182, 257], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u6587\u5eab\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,3,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0159,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,jp,Pattern BK-PRC-0159,How-Toフローチャートパターン,colophon,"{""trim_size_mm"": [128, 188], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u56db\u516d\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,4,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0160,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,us,Pattern BK-PRC-0160,How-Toフローチャートパターン,index,"{""trim_size_mm"": [105, 148], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u65b0\u66f8\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,5,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0161,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,eu,Pattern BK-PRC-0161,How-Toフローチャートパターン,cover,"{""trim_size_mm"": [128, 188], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u6587\u5eab\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,1,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0162,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,jp,Pattern BK-PRC-0162,How-Toフローチャートパターン,spine,"{""trim_size_mm"": [182, 257], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u56db\u516d\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,2,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0163,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,us,Pattern BK-PRC-0163,How-Toフローチャートパターン,dust_jacket,"{""trim_size_mm"": [128, 188], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u65b0\u66f8\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,3,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0164,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,eu,Pattern BK-PRC-0164,How-Toフローチャートパターン,endpaper,"{""trim_size_mm"": [105, 148], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u6587\u5eab\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,4,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0165,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,jp,Pattern BK-PRC-0165,How-Toフローチャートパターン,title_page,"{""trim_size_mm"": [105, 173], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u56db\u516d\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,5,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0166,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,us,Pattern BK-PRC-0166,How-Toフローチャートパターン,chapter_opener,"{""trim_size_mm"": [105, 173], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u65b0\u66f8\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,1,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0167,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,eu,Pattern BK-PRC-0167,How-Toフローチャートパターン,body,"{""trim_size_mm"": [210, 297], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u6587\u5eab\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,2,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0168,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,jp,Pattern BK-PRC-0168,How-Toフローチャートパターン,columnette,"{""trim_size_mm"": [182, 257], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u56db\u516d\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,3,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0169,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,us,Pattern BK-PRC-0169,How-Toフローチャートパターン,colophon,"{""trim_size_mm"": [105, 148], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u65b0\u66f8\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,4,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0170,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,eu,Pattern BK-PRC-0170,How-Toフローチャートパターン,index,"{""trim_size_mm"": [210, 297], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u6587\u5eab\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,5,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0171,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,jp,Pattern BK-PRC-0171,How-Toフローチャートパターン,cover,"{""trim_size_mm"": [210, 297], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u56db\u516d\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,1,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0172,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,us,Pattern BK-PRC-0172,How-Toフローチャートパターン,spine,"{""trim_size_mm"": [210, 297], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u65b0\u66f8\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,2,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0173,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,eu,Pattern BK-PRC-0173,How-Toフローチャートパターン,dust_jacket,"{""trim_size_mm"": [105, 173], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u6587\u5eab\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,3,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0174,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,jp,Pattern BK-PRC-0174,How-Toフローチャートパターン,endpaper,"{""trim_size_mm"": [128, 188], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u56db\u516d\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,4,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0175,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,us,Pattern BK-PRC-0175,How-Toフローチャートパターン,title_page,"{""trim_size_mm"": [105, 148], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u65b0\u66f8\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,5,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0176,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,eu,Pattern BK-PRC-0176,How-Toフローチャートパターン,chapter_opener,"{""trim_size_mm"": [105, 148], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u6587\u5eab\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,1,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0177,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,jp,Pattern BK-PRC-0177,How-Toフローチャートパターン,body,"{""trim_size_mm"": [182, 257], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u56db\u516d\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,2,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0178,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,us,Pattern BK-PRC-0178,How-Toフローチャートパターン,columnette,"{""trim_size_mm"": [105, 173], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u65b0\u66f8\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,3,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0179,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,eu,Pattern BK-PRC-0179,How-Toフローチャートパターン,colophon,"{""trim_size_mm"": [128, 188], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u6587\u5eab\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,4,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0180,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,jp,Pattern BK-PRC-0180,How-Toフローチャートパターン,index,"{""trim_size_mm"": [105, 173], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u56db\u516d\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,5,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0181,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,us,Pattern BK-PRC-0181,How-Toフローチャートパターン,cover,"{""trim_size_mm"": [105, 148], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u65b0\u66f8\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,1,Use in practical,practicalで使用,Brand conflicts
BK-PRC-0182,How-To Flowchart,How-Toフローチャート,book,practical,practical,2000-2026,eu,Pattern BK-PRC-0182,How-Toフローチャートパターン,spine,"{""trim_size_mm"": [128, 188], ""bleed_mm"": 3, ""margin_mm"": {""inner"": 15, ""top"": 18, ""outer"": 20, ""bottom"": 24}, ""type_area_mm"": {""x"": 15, ""y"": 18, ""w"": 93, ""h"": 152}, ""columns"": 1, ""gutter_mm"": 0, ""baseline_grid_pt"": 18.0, ""trim_size_name"": ""\u6587\u5eab\u5224""}","{""primary_face"": ""Hiragino Mincho"", ""size_pt"": 10, ""leading_pt"": 18.0, ""tracking_em"": 0.02, ""measure_chars"": 40}","{""primary"": ""#000000"", ""bg"": ""#FFFFFF""}",2,2,Use in practical,practicalで使用,Brand conflicts
